title,artist,difficulty,youtube_url,workshop_url,download_url,tile_count,creator,tags
Paleturquoise,Cinamoro,20.4,https://youtu.be/eNABgg8QcEw, ,https://cdn.discordapp.com/attachments/475190952731082765/947570854051581962/Paleturquoise.zip,1465,Nephrolepis,"PSEUDO, GALLOP, POLYRHYTHM, TRESILLO"
Rise Up to the 10,t+pazolite,20.4,https://youtu.be/6FpoEBI2mXk?t=879, ,https://cdn.discordapp.com/attachments/944542863188975707/965914634701926461/05._Rise_Up_to_the_10.zip,2909,"yyy123454321, _555","PSEUDO_P2, EPILEPSY_WARNING, FUNKY_BEAT"
M1LLI0N PP,かめりあ(Camellia),20.4,https://youtu.be/tWiMopc3mew, ,https://drive.google.com/file/d/19QWVJD_MfM3jc3jGCEpf4pnHZ9dpOI5F/view,3654,noVelium is Simple,"PSEUDO, GALLOP, EPILEPSY_WARNING, FUNKY_BEAT, SPEED_CHANGES, LONG"
SLIME INCIDENT ,かめりあ(Camellia),20.4,https://youtu.be/jycaGU_SR74, ,https://cdn.discordapp.com/attachments/674252951124181012/896958774428987392/SLIME_INCIDENT.zip,3365,Nephrolepis,"PSEUDO, GALLOP, EPILEPSY_WARNING, FUNKY_BEAT, BEAT_P64, LONG"
凍空の花束と16の小さな祝福,TAKIO,20.4,https://youtu.be/8Z49rTHfTag,,,1576,"rodck, 연석이2",
My Capacitance,Frums,20.4,https://youtu.be/bTN18lRnNDs, ,https://drive.google.com/uc?export=download&id=1OT5_UO2Hsz20d_SjRlstcU3PKGmWm6Tv,2560,Team DOG,"PSEUDO, GALLOP, EPILEPSY_WARNING, POLYRHYTHM, FUNKY_BEAT"
"Fastest Crash (かめりあ's ""paroxysmal"" Energetic Hitech Remix) (Short)",かめりあ(Camellia),20.4,https://youtu.be/CBFCWXF5drM, ,https://cdn.discordapp.com/attachments/674252951124181012/861532981894447124/Camellia_-_fastest_crash_remix.zip,1961,tBAN,"PSEUDO_P2, EPILEPSY_WARNING, TRIPLET, BEAT_P64"
B L A C K - R A Y,かめりあ(Camellia),20.4,https://youtu.be/_a7lRbGLw28,https://steamcommunity.com/sharedfiles/filedetails/?id=2847149314,https://drive.google.com/file/d/1oY2GVXzLNXABnbe1cJGfzA220sNXxoVG/view?usp=sharing,2705,Tiara,"PSEUDO_P2, GALLOP, EPILEPSY_WARNING, BEAT_P64, SPEED_CHANGES, LONG"
8bit Shooting Star☆,ああああ,20.4,https://youtu.be/RbfueSF-DGo,https://steamcommunity.com/sharedfiles/filedetails/?id=2519841926,https://cdn.discordapp.com/attachments/902364357839691798/1020223422732718131/8bitshootingstar.zip,2177,FluffyYoshi,"PSEUDO, GALLOP, MAGIC_SHAPE, TRIPLET, FUNKY_BEAT"
Timecore (Dafikun Remix),HEAVYgiant,20.4,https://youtu.be/IrUo9I_Jsc0,https://steamcommunity.com/sharedfiles/filedetails/?id=2581658834,https://cdn.discordapp.com/attachments/759739161200295946/880064605374803968/Timecore_Remix.zip,2410,ED24,"GALLOP, MAGIC_SHAPE, TRESILLO, FUNKY_BEAT"
ΩΩPARTS (Nerfed),かめりあ(Camellia),20.4,https://youtu.be/p-UJjIcXhE8,https://steamcommunity.com/sharedfiles/filedetails/?id=2558945567,https://drive.google.com/file/d/1_BVZwhUAplhCxfgMCQcU6LJdC1GfK8nr/view?usp=sharing,4283,Lupel_2 (Original by Nephrolepis),"PSEUDO, PSEUDO_P2, EPILEPSY_WARNING, TRIPLET, LONG"
Black Lotus,wa.,20.4,https://youtu.be/8RFV2OTEeFE, ,https://cdn.discordapp.com/attachments/881023389605691412/979009070419808266/Black_Lotus.Zip,1824,유마87,"PSEUDO, GALLOP, EPILEPSY_WARNING, POLYRHYTHM, BEAT_P64"
Qyoh (Nine Stars),かめりあ(Camellia),20.4,https://youtu.be/UO4UGsGChKI, ,https://drive.google.com/file/d/1SArwsKK-Z0rOY013Utq1bAZrkf9e8Gnm/view?usp=sharing,1628,U,"PSEUDO, TRIPLET, FUNKY_BEAT"
Rainbow Magic!!,ARForest,20.4,https://youtu.be/Lc3l1xBe_wM, ,https://drive.google.com/file/d/19rHvFg78B3EMV3UXXYZuzGPJQNMi__7h/view?usp=sharing,1571,oceanic shipping and trade,
NIGHTMARE † CITY,かめりあ(Camellia),20.4,https://youtu.be/uj-Z1jPuwwk, ,https://drive.google.com/file/d/1ExEAwlSdiBqAwY8YodeUCIzGpVekPiIh/view?usp=drivesdk,4053,조이,"PSEUDO, GALLOP, MAGIC_SHAPE, TRIPLET, LONG"
am,seatrus,20.4,https://www.youtube.com/watch?v=ueDkJmzH2EQ,,,1804,트레오,
